timestamp,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,classification,eventtype,fileid,fileusn,info,scansource,accessmask,washardened,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,foldername,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,featureid,defaultbase,imagebase,imagesize,data,startstop,threadtime,deltacpu,deltawall,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,startqpc,processimagepath,taintreason,id,process,reason,cycletime,fullregionsize,lastprotectionmask,targetaddress,channel,eventid,apcargument1,apcargument1vadallocationbase,apcargument1vadallocationprotect,apcargument1vadcommitsize,apcargument1vadmmfname,apcargument1vadqueryresult,apcargument1vadregionsize,apcargument1vadregiontype,apcargument2,apcargument3,apcroutine,apcroutinevadallocationbase,apcroutinevadallocationprotect,apcroutinevadcommitsize,apcroutinevadmmfname,apcroutinevadqueryresult,apcroutinevadregionsize,apcroutinevadregiontype,realeventtime,targetthreadalertable,connid,daddr,dport,saddr,seqnum,size,sport,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,targetprocesscreationtime,Source Name,Long Description,Timestamp
"2025-10-01 15:10:24.6880775Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","14944 attack.exe",15864,,,"14944 attack.exe",,,,,,,,,,,,18446639099349835776,18446639099349811200,140722109275312,0,207027261440,15864,207032942592,207032934400,140722109275312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.6880825Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","14944 attack.exe",7936,,,"14944 attack.exe",,,,,,,,,,,,18446639099348832256,18446639099348807680,140722109275312,0,207027236864,7936,207031894016,207031885824,140722109275312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.6880953Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","14944 attack.exe",3480,,,"14944 attack.exe",,,,,,,,,,,,18446639099348774912,18446639099348750336,140722109275312,0,207027228672,3480,207030845440,207030837248,140722109275312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.6881043Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","14944 attack.exe",16128,,,"14944 attack.exe",,,,,,,,,,,,18446639099348717568,18446639099348692992,140722109275312,0,207027220480,16128,207029796864,207029788672,140722109275312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6101280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7048776Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM","14944 attack.exe",12616,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140722110214144,134038050126970710,14944,0,0,0,5629499534216297,134038050126970758,12616,134038050126970710,14944,0,0,0,5629499534216297,"RWX",5,134038050126970710,0,0,0,5629499534216297,,,,,,,,,,,,140722108760064,128,61440,"C:\Windows\System32\ntdll.dll",0,2539520,16777216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"R-X",140722110215168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETW,,2020-20-20 20:20:20
"2025-10-01 15:10:24.7048859Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM","14944 attack.exe",12616,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140722110214144,134038050126970710,14944,0,0,0,5629499534216297,134038050126970758,12616,134038050126970710,14944,0,0,0,5629499534216297,"R-X",5,134038050126970710,0,0,0,5629499534216297,,,,,,,,,,,,140722108760064,128,61440,"C:\Windows\System32\ntdll.dll",0,2539520,16777216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RWX",140722110215168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETW,,2020-20-20 20:20:20
"2025-10-01 15:10:24.7048913Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM","14944 attack.exe",12616,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140722110214144,134038050126970710,14944,0,0,0,5629499534216297,134038050126970758,12616,134038050126970710,14944,0,0,0,5629499534216297,"RWX",5,134038050126970710,0,0,0,5629499534216297,,,,,,,,,,,,140722108760064,128,61440,"C:\Windows\System32\ntdll.dll",0,2539520,16777216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"R-X",140722110215904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETW,,2020-20-20 20:20:20
"2025-10-01 15:10:24.7048967Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM","14944 attack.exe",12616,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140722110214144,134038050126970710,14944,0,0,0,5629499534216297,134038050126970758,12616,134038050126970710,14944,0,0,0,5629499534216297,"R-X",5,134038050126970710,0,0,0,5629499534216297,,,,,,,,,,,,140722108760064,128,61440,"C:\Windows\System32\ntdll.dll",0,2539520,16777216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RWX",140722110215904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETW,,2020-20-20 20:20:20
"2025-10-01 15:10:24.7049010Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM","14944 attack.exe",12616,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140722110214144,134038050126970710,14944,0,0,0,5629499534216297,134038050126970758,12616,134038050126970710,14944,0,0,0,5629499534216297,"RWX",5,134038050126970710,0,0,0,5629499534216297,,,,,,,,,,,,140722108760064,128,61440,"C:\Windows\System32\ntdll.dll",0,2539520,16777216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"R-X",140722110216704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETW,,2020-20-20 20:20:20
"2025-10-01 15:10:24.7049064Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM","14944 attack.exe",12616,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140722110214144,134038050126970710,14944,0,0,0,5629499534216297,134038050126970758,12616,134038050126970710,14944,0,0,0,5629499534216297,"R-X",5,134038050126970710,0,0,0,5629499534216297,,,,,,,,,,,,140722108760064,128,61440,"C:\Windows\System32\ntdll.dll",0,2539520,16777216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RWX",140722110216704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETW,,2020-20-20 20:20:20
"2025-10-01 15:10:24.7049157Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM","14944 attack.exe",12616,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140722110214144,134038050126970710,14944,0,0,0,5629499534216297,134038050126970758,12616,134038050126970710,14944,0,0,0,5629499534216297,"RWX",5,134038050126970710,0,0,0,5629499534216297,,,,,,,,,,,,140722108760064,128,61440,"C:\Windows\System32\ntdll.dll",0,2539520,16777216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"R-X",140722110216544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETW,,2020-20-20 20:20:20
"2025-10-01 15:10:24.7049215Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM","14944 attack.exe",12616,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140722110214144,134038050126970710,14944,0,0,0,5629499534216297,134038050126970758,12616,134038050126970710,14944,0,0,0,5629499534216297,"R-X",5,134038050126970710,0,0,0,5629499534216297,,,,,,,,,,,,140722108760064,128,61440,"C:\Windows\System32\ntdll.dll",0,2539520,16777216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RWX",140722110216544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETW,,2020-20-20 20:20:20
"2025-10-01 15:10:24.7051387Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","14944 attack.exe",12616,,,"14944 attack.exe",,,,,,,,,,,,18446639099348168704,18446639099348144128,140695448666736,0,207027212288,12616,207026192384,207026163712,140695448666736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159128800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7052478Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Users\Public\Downloads\attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1758366030,,,,,,,,,,,,140695448649728,140695448649728,53248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7052555Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\msvcp140.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570439,,,,,,,,,,,1564323704,,,,,,,,,,,,140720406593536,140720406593536,561152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7052592Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\vcruntime140.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146072,,,,,,,,,,,254123393,,,,,,,,,,,,140720407183360,140720407183360,122880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7052633Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Hooks.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1759331384,,,,,,,,,,,,140721066541056,140721066541056,253952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7052875Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\container.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342070,,,,,,,,,,,3129326832,,,,,,,,,,,,140721671307264,140721671307264,307200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7052963Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\daxexec.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159626,,,,,,,,,,,1313457027,,,,,,,,,,,,140721671634944,140721671634944,1138688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7053043Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\capauthz.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396500,,,,,,,,,,,1605668267,,,,,,,,,,,,140721676419072,140721676419072,380928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7053132Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\AppxAllUserStore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449774,,,,,,,,,,,2833233081,,,,,,,,,,,,140721713446912,140721713446912,430080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7053167Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\vcruntime140_1.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57827,,,,,,,,,,,240324076,,,,,,,,,,,,140721726619648,140721726619648,49152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7053268Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\ApiSetHost.AppExecutionAlias.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226271,,,,,,,,,,,1533900166,,,,,,,,,,,,140721816731648,140721816731648,176128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7053348Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\Windows.StateRepositoryPS.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882789,,,,,,,,,,,3687758230,,,,,,,,,,,,140721835868160,140721835868160,802816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7053549Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\Windows.StateRepositoryClient.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310002,,,,,,,,,,,799845727,,,,,,,,,,,,140721839603712,140721839603712,290816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7053671Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\Windows.StateRepositoryCore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132790,,,,,,,,,,,559600455,,,,,,,,,,,,140721885806592,140721885806592,106496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7053771Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8821142,,,,,,,,,,,83910174,,,,,,,,,,,,140722011832320,140722011832320,8753152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7053862Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125051,,,,,,,,,,,2547479300,,,,,,,,,,,,140722031427584,140722031427584,110592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7053933Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286201,,,,,,,,,,,2803059627,,,,,,,,,,,,140722050629632,140722050629632,221184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7054043Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182967,,,,,,,,,,,2107422311,,,,,,,,,,,,140722059149312,140722059149312,167936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7054117Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375546,,,,,,,,,,,3578273335,,,,,,,,,,,,140722060066816,140722060066816,1355776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7054194Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699598,,,,,,,,,,,3582665716,,,,,,,,,,,,140722061443072,140722061443072,626688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7054265Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646521,,,,,,,,,,,1374014297,,,,,,,,,,,,140722065178624,140722065178624,667648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7054337Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4181903,,,,,,,,,,,177944830,,,,,,,,,,,,140722067144704,140722067144704,4141056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7054402Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771919,,,,,,,,,,,2638054253,,,,,,,,,,,,140722075795456,140722075795456,737280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7054473Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732727,,,,,,,,,,,159756539,,,,,,,,,,,,140722081366016,140722081366016,692224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7054545Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700521,,,,,,,,,,,2166290279,,,,,,,,,,,,140722085167104,140722085167104,679936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7054646Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882745,,,,,,,,,,,160271359,,,,,,,,,,,,140722086412288,140722086412288,823296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:24.7054708Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","14944 attack.exe",12616,,,"14944 attack.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986194,,,,,,,,,,,4225820209,,,,,,,,,,,,140722087329792,140722087329792,983040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
